OBJECTID,BdVal,PctNum,BdName,ElectPct,Requests,Returns,PercentReturned,Party,ELECTNO_1,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
819,0552,552.0,NORTH HIGH,0552,1453,1199,0.825189,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3277588.37890625,8254.57973465075
820,0766,766.0,SOLANO,0766,620,476,0.767741,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2807377.8203125,7733.58678876007
821,0700,700.0,ROCKLEDGE,0700,1139,916,0.804214,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7079119.61328125,14202.6236323774
822,0373,373.0,HILLVIEW,0373,796,621,0.78015,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3923638.07421875,7925.98909310553
823,0080,80.0,BUCKEYE,0080,373,175,0.469168,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16032235.8554688,19165.1477215626
824,0643,643.0,PINE VALLEY,0643,765,565,0.738562,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,19559919.8125,21795.0095202056
825,0241,241.0,DUKE,0241,856,603,0.704439,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2640727.13671875,7473.8189169661
826,0782,782.0,SPRUCE,0782,610,278,0.455737,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3192784.9453125,7263.15494576246
827,0604,604.0,PALM RIDGE,0604,728,660,0.906593,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9691069.671875,14049.1728258502
828,0483,483.0,MAJESTY,0483,682,500,0.733137,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5305133.5078125,10036.7195396937
829,0330,330.0,GRANITE FALLS,0330,941,766,0.814027,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7086097.33203125,15756.8407045717
830,0220,220.0,DESERT SKY,0220,452,198,0.438053,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3699283.15234375,7712.84736423744
831,0084,84.0,BULLMOOSE,0084,514,402,0.782101,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3680957.81640625,7676.4009970608
832,0792,792.0,STRADA,0792,23,15,0.652173,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,202278.109375,3680.7416758154
833,0540,540.0,MOYA,0540,322,124,0.385093,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4134556.16015625,8682.83467315474
834,0135,135.0,CLAY MINE,0135,75,66,0.88,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,49239058.921875,35275.3417768918
835,0401,401.0,JASMINE,0401,287,261,0.909407,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2724474.078125,8858.71309695806
836,0822,822.0,SURREY,0822,547,265,0.48446,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2784926.7109375,7705.16925388452
837,0306,306.0,GEMINI,0306,811,527,0.649815,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3467162.12109375,11770.7582928928
838,0507,507.0,MEADOWBROOK,0507,203,142,0.699507,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,799359.26171875,4654.92899392085
839,0627,627.0,PECK,0627,624,293,0.469551,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3251920.69140625,9043.06169993617
840,0669,669.0,QUENTIN,0669,1153,520,0.450997,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3625186.2578125,7635.41230983359
841,0051,51.0,BARNES,0051,605,501,0.828099,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2722607.20703125,7837.09297212977
842,0653,653.0,POLK,0653,88,60,0.681818,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,396385.24609375,2672.33370652062
843,0189,189.0,CRYSTAL GARDENS,0189,1628,968,0.594594,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10154534.8085938,15151.6159655715
844,0824,824.0,SWEETWATER,0824,623,442,0.70947,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3567490.8203125,9869.21305064116
845,0291,291.0,FOX CROSSING,0291,1005,707,0.703482,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3711232.44921875,8689.29584878478
846,0003,3.0,ACUNA,0003,1179,578,0.490245,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4052444.171875,9151.60778785585
847,0873,873.0,VILLA DE PAZ,0873,719,430,0.598052,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3709791.9296875,7733.41394346728
848,0414,414.0,KACHINA,0414,1002,833,0.831337,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3240756.32421875,8850.73300150572
849,0610,610.0,PALO BLANCO,0610,729,554,0.759945,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3619009.15625,7616.31127240022
850,0601,601.0,PALM,0601,261,163,0.624521,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,710731.86328125,3402.07613975228
851,0365,365.0,HESS,0365,475,196,0.412631,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3945484.58203125,10898.0639352556
852,0884,884.0,WAHALLA,0884,871,624,0.716417,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5023266.9140625,11231.1901885165
853,0393,393.0,INDIAN BEND,0393,780,507,0.65,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2986876.32421875,6946.23256904909
854,0273,273.0,EVANS,0273,377,310,0.822281,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1892603.55859375,5824.41214262054
855,0088,88.0,CACTUS GLEN,0088,589,492,0.835314,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5715540.59765625,10729.6700363791
856,0274,274.0,EVERGREEN,0274,760,484,0.636842,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3264962.45703125,11416.230427665
857,0120,120.0,CHALLENGER,0120,554,230,0.415162,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2222088.94921875,7260.273014224
858,0369,369.0,HIGHLAND,0369,586,404,0.689419,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7310561.171875,11438.8884713761
859,0609,609.0,PALMER,0609,761,450,0.591327,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2714212.59375,7523.61269409641
860,0379,379.0,HOLLY,0379,393,225,0.572519,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1037047.890625,5820.06545553701
861,0699,699.0,ROBBINS BUTTE,0699,21,11,0.523809,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,872292127.984375,147009.821834333
862,0883,883.0,WAGGONER,0883,1193,990,0.82984,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7491300.75390625,11630.3677435488
863,0237,237.0,DREAMY DRAW,0237,812,589,0.725369,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4706280.81640625,10255.4902053412
864,0426,426.0,LA REATA,0426,602,392,0.651162,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1890155.26953125,7512.25609854357
865,0203,203.0,DEL JOYA,0203,792,691,0.872474,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7297769.06640625,13698.0358540466
866,0308,308.0,GEORGIA,0308,277,201,0.725631,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,726267.16015625,4651.25469604275
867,0674,674.0,RANCHO PALOMA,0674,571,463,0.810858,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14115955.2773438,18264.3530649874
868,0129,129.0,CIELO,0129,844,712,0.843601,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4923522.08203125,11568.7950045017
869,0121,121.0,CHANDLER HEIGHTS,0121,963,769,0.798546,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7150229.14453125,11437.5661581641
870,0232,232.0,DOUBLETREE,0232,534,423,0.792134,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12524269.5429688,19192.7585291844
871,0190,190.0,CULLUMBER,0190,395,291,0.736708,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1774945.04296875,5610.13192083701
872,0594,594.0,OREGON,0594,1288,971,0.753881,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2815269.30859375,7747.73795507493
873,0413,413.0,JUSTINE,0413,675,542,0.802962,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3437132.6015625,11029.9236971189
874,0156,156.0,CONQUISTADOR,0156,284,252,0.887323,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3891659.21875,8609.42835752797
875,0819,819.0,SUPAI,0819,944,681,0.721398,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3260172.06640625,8682.10934412584
876,0641,641.0,PILLAR,0641,624,436,0.698717,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14794369.046875,17535.4896716514
877,0484,484.0,MANDALAY,0484,490,290,0.591836,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2853576.93359375,7830.88272476961
878,0762,762.0,SIMIS,0762,1223,1039,0.84955,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3846678.71484375,7838.7748017804
879,0841,841.0,TOPEKA,0841,472,348,0.737288,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1554371.01171875,6462.07634246547
880,0294,294.0,FREEDOM,0294,432,300,0.694444,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2449306.97265625,7992.22448313524
881,0214,214.0,DESERT MEADOWS,0214,970,547,0.563917,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7457994.078125,14656.643558886
